%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536240509349253247,21346,1536240509321932587,Quadricopter_base,-1.81350040436,0.00992852449417,0.0896865278482,0.151397615671,-0.10033711046,-0.00168827851303
1536240509408590220,21347,1536240509380884870,Quadricopter_base,-1.7689344883,0.0144184827805,0.0947320461273,0.130776181817,-0.0898814573884,-0.00166784133762
1536240509468943554,21348,1536240509442384689,Quadricopter_base,-1.72028028965,0.0185146927834,0.100173942745,0.128182664514,-0.0930333510041,-0.00202040350996
1536240509526937007,21349,1536240509498377332,Quadricopter_base,-1.66825449467,0.0220918655396,0.101608037949,0.130261495709,-0.0968029201031,-0.00239353417419
1536240509586938954,21350,1536240509561511888,Quadricopter_base,-1.61201286316,0.0250971317291,0.103626258671,0.12555359304,-0.0975310951471,-0.00262189516798
1536240509654159901,21351,1536240509617060064,Quadricopter_base,-1.55223536491,0.0273540019989,0.101838119328,0.112370565534,-0.0887231230736,-0.00233341008425
1536240509715803133,21352,1536240509689576888,Quadricopter_base,-1.48857963085,0.0289075374603,0.100886821747,0.0970858186483,-0.0799419134855,-0.00209338287823
1536240509771063551,21353,1536240509744685255,Quadricopter_base,-1.42232823372,0.0298143029213,0.0964987203479,0.0915793329477,-0.0767277777195,-0.00199997727759
1536240509831348248,21354,1536240509803683571,Quadricopter_base,-1.35286998749,0.0300683360547,0.093293197453,0.0863726586103,-0.0750917121768,-0.00209738104604
1536240509890581694,21355,1536240509864028479,Quadricopter_base,-1.280777812,0.0294311642647,0.0868809223175,0.0573085285723,-0.0533223114908,-0.00150559842587
1536240509947580562,21356,1536240509922045866,Quadricopter_base,-1.20573544502,0.027984470129,0.0819313451648,-0.00194028124679,-0.0170999262482,-0.00104768271558
1536240509998040954,21357,1536240509972456261,Quadricopter_base,-1.13012290001,0.0258205533028,0.0743412971497,-0.0690554231405,0.0214571170509,-0.00103901792318
1536240510064205894,21358,1536240510028971793,Quadricopter_base,-1.05516922474,0.0231169462204,0.0690210014582,-0.129776284099,0.0536107979715,-0.0013282597065
1536240510123837060,21359,1536240510096501492,Quadricopter_base,-0.98341524601,0.0200063586235,0.0618231296539,-0.167922824621,0.0787014439702,-0.000940052676015
1536240510177953749,21360,1536240510151096796,Quadricopter_base,-0.915313482285,0.01656717062,0.0574398115277,-0.215092912316,0.105565160513,-0.000933891802561
1536240510237501765,21361,1536240510209807284,Quadricopter_base,-0.852618813515,0.0129292309284,0.0514781475067,-0.261205106974,0.134843215346,-0.00060337112518
1536240510292747809,21362,1536240510266537329,Quadricopter_base,-0.796760261059,0.00926181674004,0.0486230887473,-0.275217264891,0.145645469427,-0.000494957435876
1536240510355529146,21363,1536240510328509700,Quadricopter_base,-0.748386323452,0.0056166946888,0.0442302264273,-0.28684002161,0.156641736627,-0.000492956489325
1536240510413686211,21364,1536240510385541346,Quadricopter_base,-0.707795500755,0.00211098790169,0.0427401103079,-0.298382312059,0.166282221675,-0.000467933743494
1536240510472337162,21365,1536240510445723500,Quadricopter_base,-0.6753064394,-0.00119960308075,0.0394487380981,-0.314261376858,0.179333016276,-0.000623731059022
